attendance,away_team,away_team_errors,away_team_hits,away_team_runs,date,game_duration,game_type,home_team,home_team_errors,home_team_hits,home_team_runs,start_time,venue,week_day,year,fiedl_type
35406.0,Texas Rangers,0,12,8,May 8, 325,Day Game,Detroit Tigers,1,6,3, 1:11pm, Comerica Park,Sunday,2016,on grass
14463.0,Kansas City Royals,2,9,4,May 8, 257,Day Game,Cleveland Indians,0,8,5, 1:10pm, Progressive Field,Sunday,2016,on grass
22376.0,Milwaukee Brewers,0,7,5,May 8, 309,Day Game,Cincinnati Reds,0,6,4, 3:05pm, Great American Ball Park,Sunday,2016,on grass
41233.0,Washington Nationals,1,11,3,May 8, 454,Day Game,Chicago Cubs,1,14,4, 1:21pm, Wrigley Field,Sunday,2016,on grass
23801.0,Minnesota Twins,0,7,1,May 8, 230,Day Game,Chicago White Sox,0,6,3, 1:10pm, U.S. Cellular Field,Sunday,2016,on grass
43690.0,Oakland Athletics,0,7,3,May 8, 259,Day Game,Baltimore Orioles,1,12,11, 1:38pm, Oriole Park at Camden Yards,Sunday,2016,on grass
17106.0,Arizona Diamondbacks,0,9,5,May 8, 348,Day Game,Atlanta Braves,0,11,3, 1:35pm, Turner Field,Sunday,2016,on grass
41086.0,Tampa Bay Rays,0,7,3,May 8, 256,Day Game,Los Angeles Angels of Anaheim,0,5,1, 12:38pm, Angel Stadium of Anaheim,Sunday,2016,on grass
47156.0,Los Angeles Dodgers,0,7,6,May 7, 228,Day Game,Toronto Blue Jays,2,9,2, 1:09pm, Rogers Centre,Saturday,2016,on turf
15110.0,Oakland Athletics,1,15,8,May 7, 317,Day Game,Baltimore Orioles,0,7,4, 1:07pm, Oriole Park at Camden Yards,Saturday,2016,on grass
22178.0,Arizona Diamondbacks,0,10,4,May 7, 317,Night Game,Atlanta Braves,1,4,2, 7:10pm, Turner Field,Saturday,2016,on grass
40142.0,Tampa Bay Rays,1,8,4,May 7, 306,Night Game,Los Angeles Angels of Anaheim,2,7,2, 6:11pm, Angel Stadium of Anaheim,Saturday,2016,on grass
42304.0,Los Angeles Dodgers,0,10,2,May 6, 253,Night Game,Toronto Blue Jays,0,5,5, 7:08pm, Rogers Centre,Friday,2016,on turf
43093.0,Pittsburgh Pirates,1,8,4,May 6, 254,Night Game,St. Louis Cardinals,0,7,2, 7:15pm, Busch Stadium III,Friday,2016,on grass
41358.0,Colorado Rockies,0,8,4,May 6, 240,Night Game,San Francisco Giants,1,9,6, 7:15pm, AT&T Park,Friday,2016,on grass
30108.0,New York Mets,0,3,0,May 6, 300,Night Game,San Diego Padres,0,8,2, 7:41pm, Petco Park,Friday,2016,on grass
45756.0,Boston Red Sox,0,13,2,May 6, 310,Night Game,New York Yankees,0,6,3, 7:07pm, Yankee Stadium III,Friday,2016,on grass
19983.0,Philadelphia Phillies,1,12,4,May 6, 249,Night Game,Miami Marlins,0,10,6, 7:12pm, Marlins Park,Friday,2016,on grass
25413.0,Seattle Mariners,1,5,3,May 6, 246,Night Game,Houston Astros,0,8,6, 7:10pm, Minute Maid Park,Friday,2016,on grass
28522.0,Texas Rangers,1,10,5,May 6, 231,Night Game,Detroit Tigers,0,2,1, 7:10pm, Comerica Park,Friday,2016,on grass
13587.0,Kansas City Royals,0,9,1,May 6, 244,Night Game,Cleveland Indians,0,9,7, 7:11pm, Progressive Field,Friday,2016,on grass
28249.0,Milwaukee Brewers,0,8,1,May 6, 252,Night Game,Cincinnati Reds,0,6,5, 7:11pm, Great American Ball Park,Friday,2016,on grass
39206.0,Washington Nationals,0,9,6,May 6, 246,Day Game,Chicago Cubs,0,9,8, 1:22pm, Wrigley Field,Friday,2016,on grass
23054.0,Minnesota Twins,1,7,4,May 6, 254,Night Game,Chicago White Sox,0,14,10, 7:13pm, U.S. Cellular Field,Friday,2016,on grass
23514.0,Arizona Diamondbacks,1,10,7,May 6, 318,Night Game,Atlanta Braves,2,10,2, 7:35pm, Turner Field,Friday,2016,on grass
41253.0,Tampa Bay Rays,1,11,5,May 6, 306,Night Game,Los Angeles Angels of Anaheim,0,8,2, 7:16pm, Angel Stadium of Anaheim,Friday,2016,on grass
35468.0,Texas Rangers,0,9,2,May 5, 233,Night Game,Toronto Blue Jays,1,15,12, 7:07pm, Rogers Centre,Thursday,2016,on turf
41818.0,Philadelphia Phillies,0,5,0,May 5, 239,Day Game,St. Louis Cardinals,1,7,4, 12:46pm, Busch Stadium III,Thursday,2016,on grass
41477.0,Colorado Rockies,0,17,17,May 5, 325,Night Game,San Francisco Giants,2,16,7, 7:15pm, AT&T Park,Thursday,2016,on grass
21608.0,New York Mets,1,4,3,May 5, 239,Night Game,San Diego Padres,0,11,5, 7:10pm, Petco Park,Thursday,2016,on grass
16704.0,Arizona Diamondbacks,0,5,0,May 5, 247,Night Game,Miami Marlins,0,9,4, 7:12pm, Marlins Park,Thursday,2016,on grass
20151.0,Seattle Mariners,0,12,6,May 5, 313,Night Game,Houston Astros,0,8,3, 7:10pm, Minute Maid Park,Thursday,2016,on grass
10350.0,Detroit Tigers,1,5,4,May 5, 254,Night Game,Cleveland Indians,1,16,9, 6:10pm, Progressive Field,Thursday,2016,on grass
13088.0,Milwaukee Brewers,1,10,5,May 5, 247,Night Game,Cincinnati Reds,0,9,9, 7:11pm, Great American Ball Park,Thursday,2016,on grass
37564.0,Washington Nationals,0,3,2,May 5, 305,Night Game,Chicago Cubs,0,8,5, 7:06pm, Wrigley Field,Thursday,2016,on grass
20126.0,Boston Red Sox,0,12,7,May 5, 357,Night Game,Chicago White Sox,0,8,3, 7:10pm, U.S. Cellular Field,Thursday,2016,on grass
19598.0,New York Yankees,0,4,0,May 5, 250,Night Game,Baltimore Orioles,0,7,1, 7:08pm, Oriole Park at Camden Yards,Thursday,2016,on grass
25229.0,Texas Rangers,0,8,3,May 4, 232,Night Game,Toronto Blue Jays,0,7,4, 7:07pm, Rogers Centre,Wednesday,2016,on turf
13226.0,Los Angeles Dodgers,1,8,5,May 4, 321,Night Game,Tampa Bay Rays,0,10,8, 7:10pm, Tropicana Field,Wednesday,2016,on turf
40725.0,Philadelphia Phillies,0,6,4,May 4, 303,Night Game,St. Louis Cardinals,0,10,5, 7:15pm, Busch Stadium III,Wednesday,2016,on grass
20034.0,Colorado Rockies,0,8,2,May 4, 236,Day Game,San Diego Padres,1,3,0, 12:41pm, Petco Park,Wednesday,2016,on grass
28782.0,Chicago Cubs,0,13,6,May 4, 325,Day Game,Pittsburgh Pirates,0,11,2, 12:39pm, PNC Park,Wednesday,2016,on grass
16238.0,Seattle Mariners,2,16,9,May 4, 310,Day Game,Oakland Athletics,2,11,8, 12:37pm, Oakland-Alameda County Coliseum,Wednesday,2016,on grass
31783.0,Atlanta Braves,0,3,0,May 4, 228,Day Game,New York Mets,0,8,8, 1:10pm, Citi Field,Wednesday,2016,on grass
21907.0,Los Angeles Angels of Anaheim,0,12,7,May 4, 328,Day Game,Milwaukee Brewers,0,9,3, 12:40pm, Miller Park,Wednesday,2016,on grass
17043.0,Arizona Diamondbacks,1,9,3,May 4, 248,Night Game,Miami Marlins,0,8,4, 7:10pm, Marlins Park,Wednesday,2016,on grass
38610.0,Washington Nationals,1,16,13,May 4, 253,Day Game,Kansas City Royals,3,5,2, 1:16pm, Kauffman Stadium,Wednesday,2016,on grass
20847.0,Minnesota Twins,1,9,4,May 4, 323,Night Game,Houston Astros,0,14,16, 7:11pm, Minute Maid Park,Wednesday,2016,on grass
8766.0,Detroit Tigers,0,5,0,May 4, 219,Night Game,Cleveland Indians,0,5,4, 6:10pm, Progressive Field,Wednesday,2016,on grass
21333.0,San Francisco Giants,1,9,4,May 4, 242,Day Game,Cincinnati Reds,0,10,7, 12:36pm, Great American Ball Park,Wednesday,2016,on grass
14383.0,Boston Red Sox,0,11,5,May 4, 246,Night Game,Chicago White Sox,0,3,2, 7:10pm, U.S. Cellular Field,Wednesday,2016,on grass
15998.0,New York Yankees,0,10,7,May 4, 316,Night Game,Baltimore Orioles,1,7,0, 7:07pm, Oriole Park at Camden Yards,Wednesday,2016,on grass
24437.0,Texas Rangers,0,6,1,May 3, 325,Night Game,Toronto Blue Jays,1,9,3, 7:07pm, Rogers Centre,Tuesday,2016,on turf
14116.0,Los Angeles Dodgers,0,13,10,May 3, 311,Night Game,Tampa Bay Rays,1,8,5, 7:10pm, Tropicana Field,Tuesday,2016,on turf
20394.0,Colorado Rockies,0,5,3,May 3, 246,Night Game,San Diego Padres,0,9,6, 7:11pm, Petco Park,Tuesday,2016,on grass
22195.0,Chicago Cubs,1,11,7,May 3, 231,Night Game,Pittsburgh Pirates,0,3,1, 7:08pm, PNC Park,Tuesday,2016,on grass
12584.0,Seattle Mariners,0,13,8,May 3, 238,Night Game,Oakland Athletics,0,6,2, 7:07pm, Oakland-Alameda County Coliseum,Tuesday,2016,on grass
27356.0,Atlanta Braves,1,8,3,May 3, 238,Night Game,New York Mets,0,1,0, 7:11pm, Citi Field,Tuesday,2016,on grass
28180.0,Los Angeles Angels of Anaheim,0,9,4,May 3, 241,Night Game,Milwaukee Brewers,0,7,5, 7:11pm, Miller Park,Tuesday,2016,on grass
16323.0,Arizona Diamondbacks,1,9,4,May 3, 311,Night Game,Miami Marlins,0,8,7, 7:12pm, Marlins Park,Tuesday,2016,on grass
33729.0,Washington Nationals,0,12,6,May 3, 305,Night Game,Kansas City Royals,0,11,7, 7:16pm, Kauffman Stadium,Tuesday,2016,on grass
21153.0,Minnesota Twins,0,7,4,May 3, 301,Night Game,Houston Astros,1,5,6, 7:11pm, Minute Maid Park,Tuesday,2016,on grass
11022.0,Detroit Tigers,0,12,3,May 3, 312,Night Game,Cleveland Indians,0,10,7, 6:10pm, Progressive Field,Tuesday,2016,on grass
14309.0,San Francisco Giants,0,10,3,May 3, 305,Night Game,Cincinnati Reds,0,3,1, 7:11pm, Great American Ball Park,Tuesday,2016,on grass
15025.0,Boston Red Sox,0,4,1,May 3, 253,Night Game,Chicago White Sox,0,5,4, 7:10pm, U.S. Cellular Field,Tuesday,2016,on grass
16083.0,New York Yankees,2,7,1,May 3, 243,Night Game,Baltimore Orioles,0,5,4, 7:07pm, Oriole Park at Camden Yards,Tuesday,2016,on grass
25323.0,Texas Rangers,0,7,2,May 2, 244,Night Game,Toronto Blue Jays,0,7,1, 7:07pm, Rogers Centre,Monday,2016,on turf
40438.0,Philadelphia Phillies,1,8,3,May 2, 301,Night Game,St. Louis Cardinals,0,14,10, 7:16pm, Busch Stadium III,Monday,2016,on grass
19013.0,Colorado Rockies,0,9,1,May 2, 301,Night Game,San Diego Padres,0,6,2, 7:11pm, Petco Park,Monday,2016,on grass
18376.0,Chicago Cubs,0,11,7,May 2, 318,Night Game,Pittsburgh Pirates,2,7,2, 7:06pm, PNC Park,Monday,2016,on grass
10535.0,Seattle Mariners,0,12,4,May 2, 245,Night Game,Oakland Athletics,1,6,3, 7:07pm, Oakland-Alameda County Coliseum,Monday,2016,on grass
23847.0,Atlanta Braves,0,9,1,May 2, 231,Night Game,New York Mets,0,8,4, 7:11pm, Citi Field,Monday,2016,on grass
21352.0,Los Angeles Angels of Anaheim,1,11,5,May 2, 330,Night Game,Milwaukee Brewers,0,14,8, 6:21pm, Miller Park,Monday,2016,on grass
32394.0,Washington Nationals,0,9,2,May 2, 309,Night Game,Kansas City Royals,0,5,0, 7:16pm, Kauffman Stadium,Monday,2016,on grass
18243.0,Minnesota Twins,0,8,6,May 2, 308,Night Game,Houston Astros,0,5,2, 7:10pm, Minute Maid Park,Monday,2016,on grass
13829.0,San Francisco Giants,0,14,9,May 2, 317,Night Game,Cincinnati Reds,0,8,6, 7:11pm, Great American Ball Park,Monday,2016,on grass
39401.0,Los Angeles Angels of Anaheim,1,15,9,May 1, 333,Day Game,Texas Rangers,0,13,6, 2:07pm, Globe Life Park in Arlington,Sunday,2016,on grass
28803.0,Chicago White Sox,0,13,7,May 1, 307,Day Game,Baltimore Orioles,0,8,1, 1:37pm, Oriole Park at Camden Yards,Sunday,2016,on grass
25458.0,Colorado Rockies,1,7,6,May 1, 323,Day Game,Arizona Diamondbacks,0,11,3, 1:11pm, Chase Field,Sunday,2016,on grass
41571.0,Los Angeles Angels of Anaheim,2,9,2,April 30, 255,Night Game,Texas Rangers,0,12,7, 7:08pm, Globe Life Park in Arlington,Saturday,2016,on grass
14948.0,Toronto Blue Jays,1,3,3,April 30, 252,Night Game,Tampa Bay Rays,1,9,4, 6:10pm, Tropicana Field,Saturday,2016,on turf
42723.0,Washington Nationals,1,6,6,April 30, 302,Day Game,St. Louis Cardinals,3,8,1, 1:15pm, Busch Stadium III,Saturday,2016,on grass
43444.0,Kansas City Royals,0,5,0,April 30, 228,Night Game,Seattle Mariners,0,7,6, 7:10pm, Safeco Field,Saturday,2016,on grass
34810.0,Cincinnati Reds,0,6,1,April 30, 317,Night Game,Pittsburgh Pirates,2,10,5, 7:07pm, PNC Park,Saturday,2016,on grass
23636.0,Cleveland Indians,0,9,3,April 30, 303,Night Game,Philadelphia Phillies,0,7,4, 7:07pm, Citizens Bank Park,Saturday,2016,on grass
23084.0,Houston Astros,0,4,0,April 30, 227,Day Game,Oakland Athletics,0,5,2, 1:07pm, Oakland-Alameda County Coliseum,Saturday,2016,on grass
44466.0,San Francisco Giants,0,6,5,April 30, 309,Day Game,New York Mets,1,8,6, 4:05pm, Citi Field,Saturday,2016,on grass
31109.0,Detroit Tigers,1,6,4,April 30, 251,Day Game,Minnesota Twins,2,7,1, 1:11pm, Target Field,Saturday,2016,on grass
28193.0,Miami Marlins,0,14,7,April 30, 324,Night Game,Milwaukee Brewers,1,7,5, 6:11pm, Miller Park,Saturday,2016,on grass
45740.0,San Diego Padres,0,9,5,April 30, 306,Night Game,Los Angeles Dodgers,0,4,2, 6:11pm, Dodger Stadium,Saturday,2016,on grass
37901.0,New York Yankees,0,5,0,April 30, 330,Night Game,Boston Red Sox,1,14,8, 7:10pm, Fenway Park,Saturday,2016,on grass
29152.0,Chicago White Sox,2,10,8,April 30, 342,Night Game,Baltimore Orioles,2,14,7, 7:07pm, Oriole Park at Camden Yards,Saturday,2016,on grass
32987.0,Colorado Rockies,0,13,5,April 30, 316,Night Game,Arizona Diamondbacks,1,5,2, 5:10pm, Chase Field,Saturday,2016,on grass
29589.0,Los Angeles Angels of Anaheim,0,10,2,April 29, 235,Night Game,Texas Rangers,0,8,4, 7:08pm, Globe Life Park in Arlington,Friday,2016,on grass
13679.0,Toronto Blue Jays,0,7,6,April 29, 243,Night Game,Tampa Bay Rays,0,9,1, 7:10pm, Tropicana Field,Friday,2016,on turf
45246.0,Washington Nationals,1,7,5,April 29, 246,Night Game,St. Louis Cardinals,0,10,4, 7:15pm, Busch Stadium III,Friday,2016,on grass
38684.0,Kansas City Royals,0,6,0,April 29, 249,Night Game,Seattle Mariners,2,1,1, 7:10pm, Safeco Field,Friday,2016,on grass
29938.0,Cincinnati Reds,0,6,1,April 29, 241,Night Game,Pittsburgh Pirates,0,7,4, 7:09pm, PNC Park,Friday,2016,on grass
18677.0,Cleveland Indians,1,6,3,April 29, 320,Night Game,Philadelphia Phillies,0,10,4, 7:07pm, Citizens Bank Park,Friday,2016,on grass
20159.0,Houston Astros,1,7,4,April 29, 313,Night Game,Oakland Athletics,0,11,7, 7:07pm, Oakland-Alameda County Coliseum,Friday,2016,on grass
39764.0,San Francisco Giants,0,9,1,April 29, 317,Night Game,New York Mets,1,12,13, 7:09pm, Citi Field,Friday,2016,on grass
23049.0,Detroit Tigers,0,18,9,April 29, 309,Night Game,Minnesota Twins,0,7,2, 7:10pm, Target Field,Friday,2016,on grass
23215.0,Miami Marlins,2,10,6,April 29, 302,Night Game,Milwaukee Brewers,0,4,3, 7:11pm, Miller Park,Friday,2016,on grass
49686.0,San Diego Padres,0,9,5,April 29, 301,Night Game,Los Angeles Dodgers,1,6,1, 7:10pm, Dodger Stadium,Friday,2016,on grass
34007.0,Atlanta Braves,0,7,1,April 29, 238,Day Game,Chicago Cubs,0,7,6, 1:21pm, Wrigley Field,Friday,2016,on grass
37115.0,New York Yankees,1,6,2,April 29, 250,Night Game,Boston Red Sox,0,8,4, 7:09pm, Fenway Park,Friday,2016,on grass
19912.0,Chicago White Sox,2,6,3,April 29, 230,Night Game,Baltimore Orioles,0,8,6, 7:07pm, Oriole Park at Camden Yards,Friday,2016,on grass
23004.0,Colorado Rockies,0,12,9,April 29, 321,Night Game,Arizona Diamondbacks,0,5,0, 6:40pm, Chase Field,Friday,2016,on grass
22112.0,Philadelphia Phillies,0,6,3,April 28, 259,Day Game,Washington Nationals,0,4,0, 4:41pm, Nationals Park,Thursday,2016,on grass
44009.0,Miami Marlins,1,9,5,April 28, 251,Night Game,Los Angeles Dodgers,0,8,3, 7:10pm, Dodger Stadium,Thursday,2016,on grass
26200.0,Oakland Athletics,0,6,3,April 28, 304,Day Game,Detroit Tigers,0,11,7, 1:10pm, Comerica Park,Thursday,2016,on grass
32734.0,Milwaukee Brewers,2,6,2,April 28, 345,Day Game,Chicago Cubs,2,8,7, 1:20pm, Wrigley Field,Thursday,2016,on grass
32232.0,Atlanta Braves,2,12,5,April 28, 322,Night Game,Boston Red Sox,0,10,3, 7:10pm, Fenway Park,Thursday,2016,on grass
14568.0,Chicago White Sox,1,10,2,April 28, 310,Night Game,Baltimore Orioles,0,15,10, 7:08pm, Oriole Park at Camden Yards,Thursday,2016,on grass
18933.0,St. Louis Cardinals,0,3,0,April 28, 225,Night Game,Arizona Diamondbacks,1,6,3, 6:40pm, Chase Field,Thursday,2016,on grass
24186.0,Philadelphia Phillies,0,7,3,April 27, 259,Night Game,Washington Nationals,1,2,0, 7:07pm, Nationals Park,Wednesday,2016,on grass
28759.0,Chicago White Sox,0,7,4,April 27, 252,Night Game,Toronto Blue Jays,0,4,0, 7:07pm, Rogers Centre,Wednesday,2016,on turf
35477.0,New York Yankees,0,7,2,April 27, 244,Night Game,Texas Rangers,0,5,3, 7:10pm, Globe Life Park in Arlington,Wednesday,2016,on grass
11850.0,Baltimore Orioles,0,3,3,April 27, 243,Night Game,Tampa Bay Rays,0,4,1, 7:12pm, Tropicana Field,Wednesday,2016,on turf
14173.0,Houston Astros,0,9,7,April 27, 323,Night Game,Seattle Mariners,1,10,4, 7:10pm, Safeco Field,Wednesday,2016,on grass
31481.0,Cincinnati Reds,3,7,2,April 27, 254,Night Game,New York Mets,2,5,5, 7:10pm, Citi Field,Wednesday,2016,on grass
17746.0,Cleveland Indians,2,10,6,April 27, 332,Night Game,Minnesota Twins,2,9,5, 7:45pm, Target Field,Wednesday,2016,on grass
38909.0,Miami Marlins,0,8,2,April 27, 303,Night Game,Los Angeles Dodgers,0,2,0, 7:10pm, Dodger Stadium,Wednesday,2016,on grass
22636.0,Oakland Athletics,2,8,4,April 27, 323,Night Game,Detroit Tigers,0,9,9, 7:10pm, Comerica Park,Wednesday,2016,on grass
21354.0,Pittsburgh Pirates,0,15,9,April 27, 458,Night Game,Colorado Rockies,0,18,8, 6:41pm, Coors Field,Wednesday,2016,on grass
33380.0,Atlanta Braves,0,6,4,April 27, 302,Night Game,Boston Red Sox,1,11,9, 7:10pm, Fenway Park,Wednesday,2016,on grass
18339.0,St. Louis Cardinals,1,14,11,April 27, 332,Night Game,Arizona Diamondbacks,1,10,4, 6:40pm, Chase Field,Wednesday,2016,on grass
35142.0,Kansas City Royals,0,10,2,April 27, 251,Night Game,Los Angeles Angels of Anaheim,0,5,4, 7:07pm, Angel Stadium of Anaheim,Wednesday,2016,on grass
25097.0,Philadelphia Phillies,1,9,4,April 26, 325,Night Game,Washington Nationals,0,7,3, 7:05pm, Nationals Park,Tuesday,2016,on grass
23726.0,Chicago White Sox,0,15,10,April 26, 235,Night Game,Toronto Blue Jays,1,4,1, 7:08pm, Rogers Centre,Tuesday,2016,on turf
26163.0,New York Yankees,0,6,1,April 26, 219,Night Game,Texas Rangers,0,13,10, 7:07pm, Globe Life Park in Arlington,Tuesday,2016,on grass
10988.0,Baltimore Orioles,0,9,1,April 26, 244,Night Game,Tampa Bay Rays,0,7,3, 7:09pm, Tropicana Field,Tuesday,2016,on turf
41413.0,San Diego Padres,0,7,0,April 26, 228,Night Game,San Francisco Giants,0,4,1, 7:16pm, AT&T Park,Tuesday,2016,on grass
13821.0,Houston Astros,1,3,1,April 26, 302,Night Game,Seattle Mariners,1,13,11, 7:10pm, Safeco Field,Tuesday,2016,on grass
26978.0,Cincinnati Reds,0,10,3,April 26, 258,Night Game,New York Mets,1,8,4, 7:10pm, Citi Field,Tuesday,2016,on grass
17493.0,Cleveland Indians,0,6,5,April 26, 252,Night Game,Minnesota Twins,0,14,6, 7:11pm, Target Field,Tuesday,2016,on grass
41102.0,Miami Marlins,1,11,6,April 26, 302,Night Game,Los Angeles Dodgers,0,6,3, 7:09pm, Dodger Stadium,Tuesday,2016,on grass
22256.0,Oakland Athletics,0,10,5,April 26, 238,Night Game,Detroit Tigers,0,6,1, 7:10pm, Comerica Park,Tuesday,2016,on grass
20227.0,Pittsburgh Pirates,1,12,9,April 26, 319,Night Game,Colorado Rockies,0,8,4, 6:42pm, Coors Field,Tuesday,2016,on grass
35861.0,Milwaukee Brewers,1,4,3,April 26, 309,Night Game,Chicago Cubs,0,7,4, 7:08pm, Wrigley Field,Tuesday,2016,on grass
23487.0,Boston Red Sox,1,13,11,April 26, 252,Night Game,Atlanta Braves,0,8,4, 7:10pm, Turner Field,Tuesday,2016,on grass
19074.0,St. Louis Cardinals,0,11,8,April 26, 247,Night Game,Arizona Diamondbacks,0,5,2, 6:40pm, Chase Field,Tuesday,2016,on grass
34428.0,Kansas City Royals,1,9,4,April 26, 302,Night Game,Los Angeles Angels of Anaheim,0,14,9, 7:09pm, Angel Stadium of Anaheim,Tuesday,2016,on grass
31061.0,Kansas City Royals,0,4,1,April 25, 259,Night Game,Los Angeles Angels of Anaheim,1,8,6, 7:08pm, Angel Stadium of Anaheim,Monday,2016,on grass
35397.0,Minnesota Twins,1,11,5,April 24, 556,Day Game,Washington Nationals,0,16,6, 1:35pm, Nationals Park,Sunday,2016,on grass
46300.0,Oakland Athletics,0,5,3,April 24, 244,Day Game,Toronto Blue Jays,0,11,6, 1:07pm, Rogers Centre,Sunday,2016,on turf
41509.0,Miami Marlins,2,14,5,April 24, 314,Day Game,San Francisco Giants,0,12,4, 1:05pm, AT&T Park,Sunday,2016,on grass
37395.0,St. Louis Cardinals,2,14,8,April 24, 335,Day Game,San Diego Padres,1,9,5, 1:42pm, Petco Park,Sunday,2016,on grass
40981.0,Tampa Bay Rays,0,12,8,April 24, 250,Day Game,New York Yankees,0,6,1, 1:08pm, Yankee Stadium III,Sunday,2016,on grass
28131.0,Philadelphia Phillies,2,10,5,April 24, 249,Day Game,Milwaukee Brewers,1,12,8, 1:11pm, Miller Park,Sunday,2016,on grass
34748.0,Baltimore Orioles,1,4,1,April 24, 242,Day Game,Kansas City Royals,0,11,6, 1:15pm, Kauffman Stadium,Sunday,2016,on grass
32416.0,Boston Red Sox,1,16,7,April 24, 503,Night Game,Houston Astros,3,11,5, 7:08pm, Minute Maid Park,Sunday,2016,on grass
31947.0,Cleveland Indians,0,11,6,April 24, 320,Day Game,Detroit Tigers,0,7,3, 1:10pm, Comerica Park,Sunday,2016,on grass
35962.0,Los Angeles Dodgers,2,11,12,April 24, 402,Day Game,Colorado Rockies,1,11,10, 2:11pm, Coors Field,Sunday,2016,on grass
36220.0,Chicago Cubs,0,15,9,April 24, 308,Day Game,Cincinnati Reds,0,3,0, 1:11pm, Great American Ball Park,Sunday,2016,on grass
26058.0,Texas Rangers,0,8,1,April 24, 252,Day Game,Chicago White Sox,1,8,4, 1:11pm, U.S. Cellular Field,Sunday,2016,on grass
32085.0,New York Mets,0,7,3,April 24, 256,Day Game,Atlanta Braves,0,12,2, 1:35pm, Turner Field,Sunday,2016,on grass
27573.0,Pittsburgh Pirates,0,20,12,April 24, 525,Day Game,Arizona Diamondbacks,2,15,10, 1:10pm, Chase Field,Sunday,2016,on grass
37754.0,Seattle Mariners,0,8,9,April 24, 243,Day Game,Los Angeles Angels of Anaheim,3,6,4, 12:37pm, Angel Stadium of Anaheim,Sunday,2016,on grass
35974.0,Minnesota Twins,0,2,0,April 23, 239,Day Game,Washington Nationals,0,7,2, 1:05pm, Nationals Park,Saturday,2016,on grass
46334.0,Oakland Athletics,1,7,3,April 23, 238,Day Game,Toronto Blue Jays,0,13,9, 1:07pm, Rogers Centre,Saturday,2016,on turf
41886.0,Miami Marlins,0,8,2,April 23, 246,Night Game,San Francisco Giants,1,13,7, 6:05pm, AT&T Park,Saturday,2016,on grass
31688.0,St. Louis Cardinals,1,16,11,April 23, 306,Night Game,San Diego Padres,0,5,2, 5:41pm, Petco Park,Saturday,2016,on grass
40714.0,Tampa Bay Rays,2,6,2,April 23, 255,Day Game,New York Yankees,0,7,3, 1:09pm, Yankee Stadium III,Saturday,2016,on grass
34813.0,Philadelphia Phillies,0,13,10,April 23, 400,Night Game,Milwaukee Brewers,1,10,6, 6:12pm, Miller Park,Saturday,2016,on grass
39900.0,Baltimore Orioles,1,14,8,April 23, 304,Night Game,Kansas City Royals,0,7,3, 6:16pm, Kauffman Stadium,Saturday,2016,on grass
40232.0,Boston Red Sox,0,9,3,April 23, 328,Day Game,Houston Astros,1,12,8, 3:05pm, Minute Maid Park,Saturday,2016,on grass
31163.0,Cleveland Indians,1,15,10,April 23, 241,Day Game,Detroit Tigers,1,2,1, 1:11pm, Comerica Park,Saturday,2016,on grass
42179.0,Los Angeles Dodgers,1,10,4,April 23, 309,Night Game,Colorado Rockies,0,6,1, 6:11pm, Coors Field,Saturday,2016,on grass
41660.0,Chicago Cubs,2,7,5,April 23, 319,Night Game,Cincinnati Reds,1,15,13, 7:10pm, Great American Ball Park,Saturday,2016,on grass
20182.0,Texas Rangers,0,7,3,April 23, 357,Day Game,Chicago White Sox,1,11,4, 1:11pm, U.S. Cellular Field,Saturday,2016,on grass
35230.0,New York Mets,0,15,8,April 23, 300,Night Game,Atlanta Braves,1,10,2, 7:10pm, Turner Field,Saturday,2016,on grass
